timestamp,value,gesture
1780322301.280229,557,relax
1780322301.300231,561,relax
1780322301.320655,569,relax
1780322301.341237,563,relax
1780322301.361659,568,relax
1780322301.382196,574,relax
1780322301.397564,569,relax
1780322301.419248,574,relax
1780322301.439395,568,relax
1780322301.460253,573,relax
1780322301.480814,567,relax
1780322301.501203,572,relax
1780322301.521682,566,relax
1780322301.542156,561,relax
1780322301.558100,561,relax
1780322301.579151,561,relax
1780322301.599272,551,relax
1780322301.619696,562,relax
1780322301.640278,575,relax
1780322301.660701,563,relax
1780322301.681283,559,relax
1780322301.701313,556,relax
1780322301.722008,565,relax
1780322301.738242,554,relax
1780322301.759295,564,relax
1780322301.779148,568,relax
1780322301.800300,566,relax
1780322301.820337,561,relax
1780322301.840907,567,relax
1780322301.861729,566,relax
1780322301.882168,561,relax
1780322301.898148,567,relax
1780322301.918399,562,relax
1780322301.938678,562,relax
1780322301.959770,572,relax
1780322301.980170,570,relax
1780322302.000748,573,relax
1780322302.021331,575,relax
1780322302.041754,577,relax
1780322302.062336,567,relax
1780322302.082183,571,relax
1780322302.103055,560,relax
1780322302.119765,560,relax
1780322302.140347,560,relax
1780322302.160770,555,relax
1780322302.181354,551,relax
1780322302.201308,557,relax
1780322302.222358,553,relax
1780322302.242361,556,relax
1780322302.262784,572,relax
1780322302.283366,558,relax
1780322302.299151,568,relax
1780322302.320261,573,relax
1780322302.340795,563,relax
1780322302.361377,561,relax
1780322302.381800,559,relax
1780322302.402160,552,relax
1780322302.422807,551,relax
1780322302.443389,566,relax
1780322302.459812,557,relax
1780322302.480224,545,relax
1780322302.500396,560,relax
1780322302.521399,534,relax
1780322302.541402,545,relax
1780322302.561825,548,relax
1780322302.582149,543,relax
1780322302.602415,549,relax
1780322302.623413,541,relax
1780322302.639836,561,relax
1780322302.659552,540,relax
1780322302.680842,550,relax
1780322302.701303,546,relax
1780322302.721752,555,relax
1780322302.742430,548,relax
1780322302.762853,553,relax
1780322302.783435,568,relax
1780322302.799149,557,relax
1780322302.820452,538,relax
1780322302.840443,554,relax
1780322302.860866,539,relax
1780322302.881449,544,relax
1780322302.901872,555,relax
1780322302.922135,553,relax
1780322302.942878,551,relax
1780322302.963460,529,relax
1780322302.983881,547,relax
1780322303.004450,546,relax
1780322303.020889,555,relax
1780322303.041471,536,relax
1780322303.061509,542,relax
1780322303.082131,537,relax
1780322303.102900,540,relax
1780322303.123542,535,relax
1780322303.143548,543,relax
1780322303.164271,535,relax
1780322303.180520,548,relax
1780322303.200883,551,relax
1780322303.221351,535,relax
1780322303.241746,533,relax
1780322303.262260,548,relax
1780322303.282754,534,relax
1780322303.303193,539,relax
1780322303.323647,541,relax
1780322303.344620,521,relax
1780322303.360788,535,relax
1780322303.381059,533,relax
1780322303.401875,524,relax
1780322303.421808,526,relax
1780322303.442109,534,relax
1780322303.463126,525,relax
1780322303.483152,527,relax
1780322303.503641,541,relax
1780322303.524154,520,relax
1780322303.540960,531,relax
1780322303.561543,515,relax
1780322303.581819,526,relax
1780322303.602296,519,relax
1780322303.622667,525,relax
1780322303.643170,521,relax
1780322303.663977,540,relax
1780322303.684559,513,relax
1780322303.700982,529,relax
1780322303.721565,517,relax
1780322303.741567,547,relax
1780322303.762570,523,relax
1780322303.782173,535,relax
1780322303.802996,528,relax
1780322303.823171,527,relax
1780322303.844002,517,relax
1780322303.864584,506,relax
1780322303.881006,517,relax
1780322303.905587,495,relax
1780322303.922012,501,relax
1780322303.942595,495,relax
1780322303.963018,519,relax
1780322303.983149,511,relax
1780322304.004024,515,relax
1780322304.024606,503,relax
1780322304.045218,520,relax
1780322304.065610,509,relax
1780322304.081614,512,relax
1780322304.102037,514,relax
1780322304.122620,527,relax
1780322304.143043,509,relax
1780322304.163625,506,relax
1780322304.184048,517,relax
1780322304.204631,496,relax
1780322304.225054,510,relax
1780322304.245637,512,relax
1780322304.262183,502,relax
1780322304.282195,508,relax
1780322304.303170,518,relax
1780322304.323344,512,relax
1780322304.344071,514,relax
1780322304.364653,498,relax
1780322304.384621,507,relax
1780322304.405659,499,relax
1780322304.421661,505,relax
1780322304.442084,492,relax
1780322304.462667,516,relax
1780322304.483178,506,relax
1780322304.503673,491,relax
1780322304.524096,497,relax
1780322304.544678,491,relax
1780322304.565101,501,relax
1780322304.585684,496,relax
1780322304.602106,508,relax
1780322304.622689,501,relax
1780322304.643184,498,relax
1780322304.663694,497,relax
1780322304.683150,493,relax
1780322304.704700,490,relax
1780322304.724702,496,relax
1780322304.745126,493,relax
1780322304.761708,498,relax
1780322304.782175,485,relax
1780322304.802175,482,relax
1780322304.823181,490,relax
1780322304.843719,484,relax
1780322304.864142,490,relax
1780322304.884725,481,relax
1780322304.905190,491,relax
1780322304.925730,489,relax
1780322304.946151,494,relax
1780322304.966734,476,relax
1780322304.982173,509,relax
1780322305.003171,486,relax
1780322305.023744,491,relax
1780322305.044167,487,relax
1780322305.064749,492,relax
1780322305.085146,482,relax
1780322305.105206,497,relax
1780322305.126178,482,relax
1780322305.146540,470,relax
1780322305.163192,477,relax
1780322305.183765,495,relax
1780322305.203809,487,relax
1780322305.224771,483,relax
1780322305.245194,483,relax
1780322305.265455,481,relax
1780322305.286200,485,relax
1780322305.306782,490,relax
1780322305.322785,489,relax
1780322305.343170,484,relax
1780322305.363790,495,relax
1780322305.384213,476,relax
1780322305.404153,478,relax
1780322305.425219,472,relax
1780322305.445801,463,relax
1780322305.466225,467,relax
1780322305.486808,465,relax
1780322305.503230,469,relax
1780322305.523812,470,relax
1780322305.544235,499,relax
1780322305.564818,466,relax
1780322305.585241,480,relax
1780322305.605683,474,relax
1780322305.625198,487,relax
1780322305.646829,478,relax
1780322305.662832,482,relax
1780322305.683255,494,relax
1780322305.703156,483,relax
1780322305.724395,469,relax
1780322305.744843,478,relax
1780322305.765266,472,relax
1780322305.785849,472,relax
1780322305.806272,474,relax
1780322305.826269,479,relax
1780322305.847275,483,relax
1780322305.867144,470,relax
1780322305.883862,483,relax
1780322305.904941,464,relax
1780322305.924868,453,relax
1780322305.945871,455,relax
1780322305.965873,474,relax
1780322305.986296,465,relax
1780322306.006878,467,relax
1780322306.027301,463,relax
1780322306.043884,478,relax
1780322306.064192,464,relax
1780322306.084165,473,relax
1780322306.105313,460,relax
1780322306.125752,459,relax
1780322306.146196,455,relax
1780322306.166901,463,relax
1780322306.187157,460,relax
1780322306.207144,466,relax
1780322306.223909,465,relax
1780322306.243441,452,relax
1780322306.264914,469,relax
1780322306.285229,465,relax
1780322306.305920,466,relax
1780322306.326343,460,relax
1780322306.346926,457,relax
1780322306.367143,465,relax
1780322306.383931,465,relax
1780322306.404354,460,relax
1780322306.424937,464,relax
1780322306.445359,479,relax
1780322306.465176,463,relax
1780322306.486417,462,relax
1780322306.506948,463,relax
1780322306.527154,471,relax
1780322306.547953,472,relax
1780322306.563956,464,relax
1780322306.584379,471,relax
1780322306.604961,475,relax
1780322306.625384,458,relax
1780322306.645967,455,relax
1780322306.666390,461,relax
1780322306.686602,465,relax
1780322306.706635,465,relax
1780322306.727978,467,relax
1780322306.748171,473,relax
1780322306.768144,472,relax
1780322306.785406,470,relax
1780322306.805989,468,relax
1780322306.826206,466,relax
1780322306.846995,468,relax
1780322306.866997,460,relax
1780322306.887898,465,relax
1780322306.907143,465,relax
1780322306.928145,463,relax
1780322306.945008,470,relax
1780322306.965431,460,relax
1780322306.986014,459,relax
1780322307.006437,455,relax
1780322307.026175,455,relax
1780322307.047154,463,relax
1780322307.068143,462,relax
1780322307.087600,467,relax
1780322307.108150,483,relax
1780322307.125032,477,relax
1780322307.146036,467,relax
1780322307.166039,468,relax
1780322307.187141,471,relax
1780322307.207156,459,relax
1780322307.227269,455,relax
1780322307.248147,459,relax
1780322307.268146,458,relax
1780322307.285055,460,relax
1780322307.305049,454,relax
1780322307.326061,460,relax
1780322307.346483,471,relax
1780322307.367157,469,relax
1780322307.387489,464,relax
1780322307.408146,470,relax
1780322307.428146,478,relax
1780322307.449172,479,relax
1780322307.465080,474,relax
1780322307.485503,483,relax
1780322307.506187,483,relax
1780322307.526509,481,relax
1780322307.547144,471,relax
1780322307.567158,470,relax
1780322307.588170,470,relax
1780322307.608149,473,relax
1780322307.629107,472,relax
1780322307.649523,485,relax
1780322307.666107,475,relax
1780322307.686530,479,relax
1780322307.706204,471,relax
1780322307.727152,474,relax
1780322307.748145,464,relax
1780322307.768142,473,relax
1780322307.789217,475,relax
1780322307.808220,467,relax
1780322307.830128,492,relax
1780322307.846132,472,relax
1780322307.866555,483,relax
1780322307.887141,472,relax
1780322307.907141,473,relax
1780322307.928173,456,relax
1780322307.948180,468,relax
1780322307.969158,478,relax
1780322307.989593,470,relax
1780322308.010154,475,relax
1780322308.026577,464,relax
1780322308.047154,472,relax
1780322308.067144,459,relax
1780322308.088144,452,relax
1780322308.108171,463,relax
1780322308.129172,470,relax
1780322308.149173,464,relax
1780322308.169597,478,relax
1780322308.186179,474,relax
1780322308.206602,477,relax
1780322308.227156,470,relax
1780322308.247607,479,relax
1780322308.268174,474,relax
1780322308.288172,476,relax
1780322308.309196,469,relax
1780322308.329619,486,relax
1780322308.350201,476,relax
1780322308.366203,469,relax
1780322308.387144,477,relax
1780322308.407143,482,relax
1780322308.427143,484,relax
1780322308.448144,488,relax
1780322308.468144,484,relax
1780322308.489220,472,relax
1780322308.509644,490,relax
1780322308.526225,465,relax
1780322308.550646,484,relax
1780322308.567152,473,relax
1780322308.587654,479,relax
1780322308.608223,490,relax
1780322308.628144,476,relax
1780322308.649242,488,relax
1780322308.669661,489,relax
1780322308.690248,493,relax
1780322308.710259,485,relax
1780322308.731252,490,relax
1780322308.746399,484,relax
1780322308.767679,474,relax
1780322308.788170,456,relax
1780322308.808143,474,relax
1780322308.829194,470,relax
1780322308.849690,482,relax
1780322308.870273,491,relax
1780322308.890696,502,relax
1780322308.907143,476,relax
1780322308.927701,475,relax
1780322308.948143,479,relax
1780322308.968142,471,relax
1780322308.989289,493,relax
1780322309.009354,478,relax
1780322309.030295,494,relax
1780322309.050297,483,relax
1780322309.071146,488,relax
1780322309.086580,483,relax
1780322309.107153,489,relax
1780322309.128183,496,relax
1780322309.148171,484,relax
1780322309.169314,490,relax
1780322309.189737,479,relax
1780322309.210320,495,relax
1780322309.230743,505,relax
1780322309.247284,487,relax
1780322309.267158,510,relax
1780322309.288145,498,relax
1780322309.308143,470,relax
1780322309.329173,497,relax
1780322309.349339,487,relax
1780322309.370342,507,relax
1780322309.390344,537,relax
1780322309.410768,546,relax
1780322309.427142,530,relax
1780322309.447156,531,relax
1780322309.468166,524,relax
1780322309.488172,536,relax
1780322309.509361,517,relax
1780322309.529145,520,relax
1780322309.550366,498,relax
1780322309.570789,505,relax
1780322309.591370,484,relax
1780322309.611794,487,relax
1780322309.632283,477,relax
1780322309.648143,477,relax
1780322309.668169,487,relax
1780322309.689385,473,relax
1780322309.709844,496,relax
1780322309.730376,502,relax
1780322309.750814,512,relax
1780322309.771470,510,relax
1780322309.791820,514,relax
1780322309.808470,510,relax
1780322309.828162,528,relax
1780322309.849407,519,relax
1780322309.869830,526,relax
1780322309.890413,515,relax
1780322309.910632,529,relax
1780322309.931419,520,relax
1780322309.951236,506,relax
1780322309.972425,514,relax
1780322309.988170,498,relax
1780322310.008141,498,relax
1780322310.029140,482,relax
1780322310.049855,504,relax
1780322310.070095,491,relax
1780322310.090861,510,relax
1780322310.111444,501,relax
1780322310.131885,515,relax
1780322310.148140,505,relax
1780322310.168140,514,relax
1780322310.189454,520,relax
1780322310.209877,519,relax
1780322310.230177,512,relax
1780322310.250463,529,relax
1780322310.271466,533,relax
1780322310.291468,529,relax
1780322310.312471,534,relax
1780322310.328184,518,relax
1780322310.348185,534,relax
1780322310.369479,523,relax
1780322310.389903,539,relax
1780322310.410485,525,relax
1780322310.430908,528,relax
1780322310.451490,521,relax
1780322310.471914,526,relax
1780322310.492494,503,relax
1780322310.512917,509,relax
1780322310.529153,491,relax
1780322310.549166,509,relax
1780322310.570507,529,relax
1780322310.590509,525,relax
1780322310.610933,535,relax
1780322310.631515,533,relax
1780322310.651230,548,relax
1780322310.672520,539,relax
1780322310.692944,537,relax
1780322310.709526,534,relax
1780322310.729949,525,relax
1780322310.750532,525,relax
1780322310.770955,530,relax
1780322310.791537,522,relax
1780322310.811960,534,relax
1780322310.832216,530,relax
1780322310.852142,541,relax
1780322310.868932,523,relax
1780322310.889550,531,relax
1780322310.909974,546,relax
1780322310.930556,544,relax
1780322310.951060,554,relax
1780322310.971562,540,relax
1780322310.992048,556,relax
1780322311.012103,548,relax
1780322311.032245,559,relax
1780322311.049455,539,relax
1780322311.069995,551,relax
1780322311.090512,537,relax
1780322311.111001,546,relax
1780322311.131674,528,relax
1780322311.151225,549,relax
1780322311.172589,542,relax
1780322311.192505,545,relax
1780322311.213170,532,relax
1780322311.229137,538,relax
1780322311.250020,537,relax
1780322311.270247,533,relax
1780322311.291026,546,relax
1780322311.311653,545,relax
1780322311.331775,558,relax
1780322311.352614,546,relax
1780322311.372670,546,relax
1780322311.393085,548,relax
1780322311.413169,555,relax
1780322311.430342,547,relax
1780322311.450737,553,relax
1780322311.471631,536,relax
1780322311.491633,543,relax
1780322311.512401,524,relax
1780322311.532257,548,relax
1780322311.552708,563,relax
1780322311.573622,546,relax
1780322311.593938,556,relax
1780322311.610650,545,relax
1780322311.631137,560,relax
1780322311.651688,555,relax
1780322311.672078,556,relax
1780322311.692661,555,relax
1780322311.712731,565,relax
1780322311.733140,555,relax
1780322311.753171,561,relax
1780322311.770672,543,relax
1780322311.790725,537,relax
1780322311.811677,544,relax
1780322311.831680,536,relax
1780322311.851219,554,relax
1780322311.872686,536,relax
1780322311.893170,548,relax
1780322311.913691,554,relax
1780322311.934139,559,relax
1780322311.950696,558,relax
1780322311.971120,562,relax
1780322311.991702,559,relax
